index,sourceInternalId,sourceFile,sha256,phash,width,height,aspectRatio,format,mime,colorMode,hasAlpha,alphaBounds,fileSize,rgbaDecodedBytes,transparentPaddingRatio,exactDuplicateOf,nearDuplicateGroup,category,semanticName,confidence,usedOnScreens,bakedText,nineSliceCandidate,notes
290,d1b7891fe95835e875d3725cbd939b0c3a23c9d1,analysis/figma/raw/images/d1b7891fe95835e875d3725cbd939b0c3a23c9d1,8328e2606a04993cb1ec29c95b6c8ccd4fd8b524683fde9b6f9235e6fd756d2c,eb86a074ddc69c31,466,421,1.106888,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 466, ""h"": 421}",306511,784744,0.0,,"[""NEAR-150""]",enemy,enemy_ironhide_boar__466x421,0.85,[],NO_VISIBLE_TEXT,False,
291,d1c66e4f6f13868503b1c7fd7d0fe2e02ce7756b,analysis/figma/raw/images/d1c66e4f6f13868503b1c7fd7d0fe2e02ce7756b,5f0ddb510bb29055a5a506e282270d3f8ac7426d98ac7b6cd359a6cbf88493fd,ffa8e8aaeaa8e880,3815,1593,2.394852,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 3815, ""h"": 1593}",3352441,24309180,0.0,,"[""NEAR-131""]",ui,ui_panel_gold_black_wide__3815x1593,0.95,"[""SCREEN-004""]",NO_VISIBLE_TEXT,True,
292,d2bea10309b84732c2ce9aafd9111211d7ee3039,analysis/figma/raw/images/d2bea10309b84732c2ce9aafd9111211d7ee3039,1106f1ac1991282b1f9b17d3b09be0391aa5fd2075bbbf1f1fcd28c1ecc79f78,bbcbebb484789122,494,415,1.190361,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 494, ""h"": 415}",370114,820040,0.0,,"[""NEAR-060""]",boss,boss_shadow_dragon__494x415,0.85,[],NO_VISIBLE_TEXT,False,
293,d2ef5f15388f7d280372253ad5cf1181b298bec4,analysis/figma/raw/images/d2ef5f15388f7d280372253ad5cf1181b298bec4,280e5ab40385348b5e5170bc6d75c600735dac91a33112d07abc7c75dfc5b7d4,d8e92e4a6bb053e4,330,295,1.118644,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 330, ""h"": 295}",234194,389400,0.0,,"[""NEAR-142""]",portrait,portrait_ice_fairy__330x295,0.85,[],NO_VISIBLE_TEXT,False,
294,d6306a81adbcdd41bf2f68eb940ea4462bf329d5,analysis/figma/raw/images/d6306a81adbcdd41bf2f68eb940ea4462bf329d5,c328225251954411cd6b8139ccbe609fcb2de74651d6dd516a55ec6087d1945e,95c56a1991c6ecb9,272,91,2.989011,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 272, ""h"": 91}",65261,99008,0.0,,"[""NEAR-148""]",background,background_dungeon_lizard_strip__272x91,0.85,[],NO_VISIBLE_TEXT,False,
295,d734bdbd0bdc894f78da40d7d9ccabe4052477c9,analysis/figma/raw/images/d734bdbd0bdc894f78da40d7d9ccabe4052477c9,88bff839ec65a4e657f10bcd19c9ff26c329edac788669c5b2f4e95245a203ad,d946253f8ec1785a,1254,1254,1.0,PNG,image/png,RGBA,True,"{""x"": 14, ""y"": 30, ""w"": 1200, ""h"": 1173}",1832382,6290064,0.1049,,"[""NEAR-153""]",reward,reward_gold_chest__1254x1254_variant2,0.95,"[""SCREEN-008"", ""SCREEN-009""]",NO_VISIBLE_TEXT,False,
296,d7d3ae289966dbb8dd830edc7dc33a9cb463aef7,analysis/figma/raw/images/d7d3ae289966dbb8dd830edc7dc33a9cb463aef7,f979251136b00f1cf5a98526e09f458b3de4cbf6c97b83b47613403422511f48,fe84943dd9581687,335,276,1.213768,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 335, ""h"": 276}",152696,369840,0.0,,"[""NEAR-151""]",equipment,equipment_panda_monk_orbs__335x276,0.85,[],NO_VISIBLE_TEXT,False,
297,d93c344388dd40c56bc46e5846a16ef36d8b9028,analysis/figma/raw/images/d93c344388dd40c56bc46e5846a16ef36d8b9028,897a7ce25731c7e2aabf27807d9dc0dada59078ae11a31fd82bdd3ebe313eb6e,dfb16046869e9b1a,1318,1341,0.982849,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 1318, ""h"": 1341}",1627002,7069752,0.0,,"[""NEAR-001""]",ui,ui_icon_crystal_snowflake__1318x1341,0.95,"[""SCREEN-003""]",NO_VISIBLE_TEXT,False,
298,da52b92b4e92865dafe7970d68c49cedf2c8dc46,analysis/figma/raw/images/da52b92b4e92865dafe7970d68c49cedf2c8dc46,fbb2dc1ab1d19d5130bb66778bcfa4d7efd8b25c6e91956836104fce03a5c6df,fa96e1298ee0b453,314,314,1.0,PNG,image/png,RGBA,True,"{""x"": 5, ""y"": 3, ""w"": 305, ""h"": 295}",177831,394384,0.0874,,"[""NEAR-034""]",decoration,decoration_raccoon_castle__314x314_variant2,0.85,[],NO_VISIBLE_TEXT,False,
299,da5cf38a904fd000dde487a9bca7da41e9c9e7d2,analysis/figma/raw/images/da5cf38a904fd000dde487a9bca7da41e9c9e7d2,d608c9d77717224204b70af21c17a289e31ce75f95f9c06630f4e366fb42513d,d9836ab89f1cb5c0,642,592,1.084459,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 642, ""h"": 592}",484880,1520256,0.0,,"[""NEAR-064""]",portrait,portrait_fox_sorcerer__642x592,0.95,[],NO_VISIBLE_TEXT,False,
300,db0d3824599b4a1ebcbf793cd20b391235f43a83,analysis/figma/raw/images/db0d3824599b4a1ebcbf793cd20b391235f43a83,f310c0bb84b50d9ef0f8959421fd08b566dc29057d0102269e1518586342889b,e8c1bb53c4be9524,385,391,0.984655,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 385, ""h"": 391}",199645,602140,0.0,,"[""NEAR-162""]",ui,ui_icon_dragon_red__385x391,0.85,[],NO_VISIBLE_TEXT,False,
301,db498372af9d5b4323316175984ae19604bd2d28,analysis/figma/raw/images/db498372af9d5b4323316175984ae19604bd2d28,36a86bab0a33a6123120197a3737429812d8581fc4f153fa05636a1642197f50,bcd3c26ed0898d74,1813,1760,1.030114,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 1813, ""h"": 1760}",2858232,12763520,0.0,,"[""NEAR-105""]",hero,hero_owl_mage__1813x1760,0.95,"[""SCREEN-003""]",NO_VISIBLE_TEXT,False,
302,dbd30cfc59162b4ed2edaa345f666a4172e59aec,analysis/figma/raw/images/dbd30cfc59162b4ed2edaa345f666a4172e59aec,891749b17aa2a872616bb589302e0827887e712a0cf9885801ed8eec68bd624f,87c7368e2db36432,272,91,2.989011,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 272, ""h"": 91}",67482,99008,0.0,,"[""NEAR-136""]",background,background_dungeon_gargoyle_strip__272x91,0.85,[],NO_VISIBLE_TEXT,False,
303,dd6154c91ef336f7d22730ba2c8d43d966f6d772,analysis/figma/raw/images/dd6154c91ef336f7d22730ba2c8d43d966f6d772,f373ee26848c020b27dfec819733065e3f89a2f648d93600d9f31843054d785d,ce6e3491119c5b9b,1134,1163,0.975064,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 1134, ""h"": 1163}",1288181,5275368,0.0,,"[""NEAR-065""]",ui,ui_icon_gold_pile__1134x1163,0.95,"[""SCREEN-003""]",NO_VISIBLE_TEXT,False,
304,de43cd8317bf721a4af4086201add657a5f6f9a7,analysis/figma/raw/images/de43cd8317bf721a4af4086201add657a5f6f9a7,18a04ecdd84829f898a72d264ab040146b142977c7aea546aae01bc541890c7b,caf46a37b3491c1c,486,750,0.648,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 486, ""h"": 750}",275990,1458000,0.0,,"[""NEAR-141""]",equipment,equipment_lion_knight_sword__486x750,0.95,[],NO_VISIBLE_TEXT,False,
305,e0304b45fa52b9fc2fbbded5924c9465b727bd67,analysis/figma/raw/images/e0304b45fa52b9fc2fbbded5924c9465b727bd67,9a76acac1af48f889b2a628ce5c42abd2be75c1c130e41c682b4b2c2889334b0,e4ed9b12394d6564,1728,1616,1.069307,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 1728, ""h"": 1616}",2000273,11169792,0.0,,"[""NEAR-018""]",ui,ui_frame_heart_wings__1728x1616,0.95,"[""SCREEN-005""]",NO_VISIBLE_TEXT,False,
306,e0a31f4a2bdccde332a11957baada3405943f6b7,analysis/figma/raw/images/e0a31f4a2bdccde332a11957baada3405943f6b7,a7b044cfb3029040e5c355e0c7594aa642d2f8d28b9822287c4e5ce690560557,eed2b0258d3dc4c9,343,278,1.233813,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 343, ""h"": 278}",152680,381416,0.0,,"[""NEAR-163""]",equipment,equipment_turtle_warrior_chest_plate__343x278,0.85,[],NO_VISIBLE_TEXT,False,
307,e0f463810878fe169493ddf02ec4df5c4928e501,analysis/figma/raw/images/e0f463810878fe169493ddf02ec4df5c4928e501,2d417070aa5a0500060cfbc9bf9f52f54f837501491d5b19541976d37eb77e3b,b7d08b69c01e7c8d,333,269,1.237918,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 333, ""h"": 269}",145582,358308,0.0,,"[""NEAR-164""]",equipment,equipment_raccoon_engineer_cannon_small__333x269,0.85,[],NO_VISIBLE_TEXT,False,
308,e0ff11fea283b5be86103c5bca2e580ca43e0345,analysis/figma/raw/images/e0ff11fea283b5be86103c5bca2e580ca43e0345,ddb67360680d9e622da735cd1b60c3975e1a963911f32b78e9f1e20ad7186df3,c9ccbc6c9131d333,479,633,0.756714,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 479, ""h"": 633}",483715,1212828,0.0,,"[""NEAR-039""]",relic,relic_wolf_mask__479x633,0.95,"[""SCREEN-005""]",NO_VISIBLE_TEXT,False,
309,e1310f45216dcfc68e7aa2c7a50f78993b3534da,analysis/figma/raw/images/e1310f45216dcfc68e7aa2c7a50f78993b3534da,d4ac12cc66fd394d20cf6dcb518b86cf39361fdd4b97b276dcec36e54bf75482,eb9cd5c19cc39063,1289,1762,0.731555,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 1289, ""h"": 1762}",1703018,9084872,0.0,,"[""NEAR-002""]",ui,ui_frame_magic_gold__1289x1762,0.95,"[""SCREEN-004"", ""SCREEN-005""]",NO_VISIBLE_TEXT,False,
310,e1ba2111414e527aa13403387739146a0ed72760,analysis/figma/raw/images/e1ba2111414e527aa13403387739146a0ed72760,708e9313d655bf0c14647ac958bc779b7d42b1be14a585aa6849e5006a42e341,cb9b3c63370bc22c,490,644,0.76087,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 490, ""h"": 644}",461910,1262240,0.0,,"[""NEAR-127""]",relic,relic_rabbit_mask__490x644,0.95,"[""SCREEN-005""]",NO_VISIBLE_TEXT,False,
311,e220a2021af266373f84d2debda5a126e2de789c,analysis/figma/raw/images/e220a2021af266373f84d2debda5a126e2de789c,373d45ba94b8ec41c1cd73bba7d96e4fd52ee421aa8c9ca622d5ad90971e750b,c6d49531c36e24dd,473,665,0.711278,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 473, ""h"": 665}",367127,1258180,0.0,,"[""NEAR-149""]",relic,relic_blue_feather__473x665,0.95,"[""SCREEN-005""]",NO_VISIBLE_TEXT,False,
312,e32cf14de40e6845abea4c30539cdd036fb57566,analysis/figma/raw/images/e32cf14de40e6845abea4c30539cdd036fb57566,2446536bd46c6a353c6b0bad44a6a03bb2b63be647d1cafceca8c956caf37740,eac9952c639e2467,292,325,0.898462,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 292, ""h"": 325}",108648,379600,0.0,,"[""NEAR-122""]",equipment,equipment_turtle_warrior_mace__292x325,0.85,[],NO_VISIBLE_TEXT,False,
313,e36b43bafc8a1e7bd67010d450107f258c5c8959,analysis/figma/raw/images/e36b43bafc8a1e7bd67010d450107f258c5c8959,4c42b1ec55c1bed86ef710ea7dba12a26753949dea260c30480bb0aadded0d34,becdc712b069d4c4,567,656,0.864329,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 567, ""h"": 656}",456849,1487808,0.0,,"[""NEAR-152""]",equipment,equipment_bunny_assassin_chest__567x656,0.95,[],NO_VISIBLE_TEXT,False,
314,e3c42ea62fa5a498dff6ff428ee756fcf8f33ed9,analysis/figma/raw/images/e3c42ea62fa5a498dff6ff428ee756fcf8f33ed9,c852914d6f20570b7a3f7da45d6250b90d349c30b7d7cf98180461fdab20e568,fa60c57c1b1f8199,267,326,0.819018,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 267, ""h"": 326}",176782,348168,0.0,,"[""NEAR-161""]",equipment,equipment_owl_mage_robe_orb__267x326,0.85,[],NO_VISIBLE_TEXT,False,
315,e3ebc1ab7c4a9ff9d473d96c13b7c7b5255ed05d,analysis/figma/raw/images/e3ebc1ab7c4a9ff9d473d96c13b7c7b5255ed05d,1915921bfd258a15bb7d5a3f3826ecf29dc685fad554e5807ed27f13f2e2067f,efc4b043f92fc221,236,315,0.749206,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 236, ""h"": 315}",141535,297360,0.0,,"[""NEAR-138""]",relic,relic_frost_dragon_head__236x315,0.85,[],NO_VISIBLE_TEXT,False,
316,e473674f5859b12f1818af7afa02684269005ee3,analysis/figma/raw/images/e473674f5859b12f1818af7afa02684269005ee3,8868a457231dd85738e2b94da0e7a7de2576eaf12d02d7f4254ab5d08abee1d7,cbb7c0b27a38323a,213,462,0.461039,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 213, ""h"": 462}",254928,393624,0.0,,"[""NEAR-165""]",reference,reference_screen_daily__213x462,0.85,[],YES,False,
317,e5183844bfdb30bb2d3a1c81ae1474e29643daba,analysis/figma/raw/images/e5183844bfdb30bb2d3a1c81ae1474e29643daba,865ed674fc801e56a8a5aefd4ca5a8206c45bcc68bd98edf35e8d46d831b8f06,f9830778969c3e25,1828,1679,1.088743,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 1828, ""h"": 1679}",2344433,12276848,0.0,,"[""NEAR-029""]",hero,hero_fox_sorcerer__1828x1679,0.95,"[""SCREEN-003"", ""SCREEN-007""]",NO_VISIBLE_TEXT,False,
318,e6dae6bc9d0e728fa4f6c122d163581182d6440e,analysis/figma/raw/images/e6dae6bc9d0e728fa4f6c122d163581182d6440e,57dfb7cf4d036ef662ab304fe74845bd16469d380565dcad9316652c09117662,eed2b0258d3dc4c9,686,555,1.236036,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 686, ""h"": 555}",420428,1522920,0.0,,"[""NEAR-163""]",equipment,equipment_turtle_warrior_chest_plate__686x555,0.95,[],NO_VISIBLE_TEXT,False,
319,e89da6990c77495006b21f0ccfb9772084adcbb6,analysis/figma/raw/images/e89da6990c77495006b21f0ccfb9772084adcbb6,3da2745ec746d5777f47ea89562c27a1d8666377c8148aa2b54be9b7e325d184,ce99a566988e384f,406,576,0.704861,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 406, ""h"": 576}",281172,935424,0.0,,"[""NEAR-098""]",relic,relic_fire_dragon_head__406x576,0.95,"[""SCREEN-005""]",NO_VISIBLE_TEXT,False,
320,e9c612edfc3a21532efd27a241496c8119d8e7f5,analysis/figma/raw/images/e9c612edfc3a21532efd27a241496c8119d8e7f5,b9443ab0f186058676f20871871c581cfb7725544bb60ab03823609ca0ccc2cf,cbb7c0b27a38323a,852,1846,0.461538,PNG,image/png,RGB,False,"{""x"": 0, ""y"": 0, ""w"": 852, ""h"": 1846}",2154951,6291168,0.0,,"[""NEAR-165""]",reference,reference_screen_daily__852x1846,0.95,[],YES,False,
321,ea87345e76b21aa6327ddb1202842962c4ecc595,analysis/figma/raw/images/ea87345e76b21aa6327ddb1202842962c4ecc595,e722a1c4159721b339b310d2e2b03b1aea575f6818735f6ff6596cd4f5c32989,b7f08b69c01e7c8c,666,538,1.237918,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 666, ""h"": 538}",419425,1433232,0.0,,"[""NEAR-164""]",equipment,equipment_raccoon_engineer_cannon_large__666x538,0.95,[],NO_VISIBLE_TEXT,False,
322,eb8c311ae23995ada50296a0eedfdad03cbb395a,analysis/figma/raw/images/eb8c311ae23995ada50296a0eedfdad03cbb395a,4d2217119003dfcd282ea5e0638373e1aa888e6b32e718060abb28d9251fa50f,eecdd4199224996e,715,516,1.385659,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 715, ""h"": 516}",421448,1475760,0.0,,"[""NEAR-073""]",equipment,equipment_bunny_assassin_axes__715x516,0.95,[],NO_VISIBLE_TEXT,False,
323,ecb1a4835638a80d8eb318b4438f6c822a60df4a,analysis/figma/raw/images/ecb1a4835638a80d8eb318b4438f6c822a60df4a,f4873a9415e8e17940df8eaba531ed719a32e53b033667c2739c5128fc06e8c8,9744882a7f7f5581,736,1513,0.486451,JPEG,image/jpeg,RGB,False,"{""x"": 0, ""y"": 0, ""w"": 736, ""h"": 1513}",215106,4454272,0.0,,"[""NEAR-137""]",reference,reference_gradient_wallpaper__736x1513,0.85,[],NO_VISIBLE_TEXT,False,
324,ecba3638bda2025a1f9cd22c2ff1fd7f5378bc0f,analysis/figma/raw/images/ecba3638bda2025a1f9cd22c2ff1fd7f5378bc0f,3d430d41d7ada555fbf62b08027bc417bc826144f89d111138145dda84a7b8c1,bf8daabaa98b80a2,483,213,2.267606,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 483, ""h"": 213}",173757,411516,0.0,,"[""NEAR-166""]",ui,ui_panel_stats_black__483x213,0.85,[],NO_VISIBLE_TEXT,True,
325,ed069adba8caa6fa4cd55a4eb4bda39477b059fd,analysis/figma/raw/images/ed069adba8caa6fa4cd55a4eb4bda39477b059fd,928c722bcee61516a09138fb57a923c156b0795ac40b8f88e620e4ba1b2dbef4,95953927a4656d6c,218,450,0.484444,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 218, ""h"": 450}",99365,392400,0.0,,"[""NEAR-024""]",equipment,equipment_ice_fairy_staff_spear__218x450,0.85,[],NO_VISIBLE_TEXT,False,
326,ede636ef3ba86eb880c9f796bf569b823b11ff9b,analysis/figma/raw/images/ede636ef3ba86eb880c9f796bf569b823b11ff9b,14fd6d83e90835c1ffdd4e22f816bfb7e8721cc66836f449e43292a66b917bdf,88dcfba3b252a4a6,272,91,2.989011,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 272, ""h"": 91}",62591,99008,0.0,,"[""NEAR-159""]",background,background_dungeon_shadow_bright_strip__272x91,0.85,[],NO_VISIBLE_TEXT,False,
327,efb2435c48519149dc204b0be1afee580cceacdc,analysis/figma/raw/images/efb2435c48519149dc204b0be1afee580cceacdc,fd4e4b4f761787163f0d30b9b4c343f35ed3aa3b31d9c3cf8707a7b73935da24,c6c33e60f92cc399,228,317,0.719243,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 228, ""h"": 317}",129424,289104,0.0,,"[""NEAR-156""]",relic,relic_gold_dragon_head__228x317,0.85,[],NO_VISIBLE_TEXT,False,
328,f017c2d2adaafdce29cc30616066e4e638b23500,analysis/figma/raw/images/f017c2d2adaafdce29cc30616066e4e638b23500,6fffd9b2fc7f383b12de24bc41eb7fca23344406705c92e5ec7fbaa59a11bddc,bec3b0cc9db24859,260,344,0.755814,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 260, ""h"": 343}",136354,357760,0.0029,,"[""NEAR-147""]",equipment,equipment_elf_archer_quiver__260x344,0.85,[],NO_VISIBLE_TEXT,False,
329,f08aeb6d28395291a90839febda591a846c83fa7,analysis/figma/raw/images/f08aeb6d28395291a90839febda591a846c83fa7,6e61b6a33ed750c6dd34be614052564e7712f5053bb17fa8f1053c172e5f1d0a,9b924369acecd6d0,324,295,1.098305,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 324, ""h"": 295}",217959,382320,0.0,,"[""NEAR-167""]",portrait,portrait_panda_monk__324x295,0.85,[],NO_VISIBLE_TEXT,False,
330,f10a8d4677a5ac173b0c0086c5adfdede660d594,analysis/figma/raw/images/f10a8d4677a5ac173b0c0086c5adfdede660d594,bb5ac0bcc29119e518fa36af50b6abad1ffdaaf7b5d36d5f89078fb4ca223bfd,eedecb60b0848679,448,390,1.148718,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 448, ""h"": 390}",290729,698880,0.0,,"[""NEAR-107""]",enemy,enemy_stone_gargoyle__448x390,0.85,[],NO_VISIBLE_TEXT,False,
331,f114a4c886b5b51ac42b3ffe94ebe8bb12661366,analysis/figma/raw/images/f114a4c886b5b51ac42b3ffe94ebe8bb12661366,ca6d322b1a3fe254be49230e897597e09656d936c459f91391436c5a8beae2bf,bf8daabaa98b80a8,966,425,2.272941,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 966, ""h"": 425}",369937,1642200,0.0,,"[""NEAR-166""]",ui,ui_panel_stats_black__966x425,0.95,"[""SCREEN-007"", ""SCREEN-010""]",NO_VISIBLE_TEXT,True,
332,f123b258ee3365da347c09a0e172003fe3c78520,analysis/figma/raw/images/f123b258ee3365da347c09a0e172003fe3c78520,1c237ea3661612276711c5bb4548ebc78e58f176f0ce15edf1e3b2275338b1ca,b08dcb7691630f2d,1815,1620,1.12037,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 1815, ""h"": 1620}",2554659,11761200,0.0,,"[""NEAR-043""]",hero,hero_turtle_warrior__1815x1620,0.95,"[""SCREEN-003""]",NO_VISIBLE_TEXT,False,
333,f3fbca764b386d8d2e91da13da85ea037cb4d2d8,analysis/figma/raw/images/f3fbca764b386d8d2e91da13da85ea037cb4d2d8,70f2f03b4c0f2191e4e67e28999e10aaab2bfab69b3ed34781b5ace193ea8b55,b2cb61f09f289d94,330,296,1.114865,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 330, ""h"": 296}",219566,390720,0.0,,"[""NEAR-119""]",portrait,portrait_turtle_warrior__330x296,0.85,[],NO_VISIBLE_TEXT,False,
334,f4759d36c20f4d5406b3dfa5473651c47b84fdc9,analysis/figma/raw/images/f4759d36c20f4d5406b3dfa5473651c47b84fdc9,975f5f6b97ce1c4516840be13d8b04fb3079fb07cac65e5780c3769f5866e848,e6cfb0301bc30ecd,1428,1440,0.991667,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 1428, ""h"": 1440}",1825593,8225280,0.0,,"[""NEAR-041""]",ui,ui_frame_purple_orb__1428x1440,0.95,"[""SCREEN-013"", ""SCREEN-014"", ""SCREEN-015""]",NO_VISIBLE_TEXT,False,
335,f4cb8b25c50df3defb06b5d0fee4c2b311098774,analysis/figma/raw/images/f4cb8b25c50df3defb06b5d0fee4c2b311098774,43a4d7323cd336871a977e8166b83421b81c72f117cf0ab64fe1884f494152d6,e2c9cd7214f480df,1494,1139,1.311677,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 1494, ""h"": 1139}",1521222,6806664,0.0,,"[""NEAR-130""]",ui,ui_nav_dungeon__1494x1139,0.95,"[""SCREEN-003"", ""SCREEN-004"", ""SCREEN-005"", ""SCREEN-006"", ""SCREEN-007""]",NO_VISIBLE_TEXT,False,
336,f515249df249bb0eb674f85bb698f0a08e16de1e,analysis/figma/raw/images/f515249df249bb0eb674f85bb698f0a08e16de1e,0bf7cf58458260b6643ce47d8744e11253d570f36eb7ca8f6415b0c18a081d9c,badaa9359524e760,661,606,1.090759,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 661, ""h"": 606}",613346,1602264,0.0,,"[""NEAR-154""]",portrait,portrait_lion_knight__661x606,0.95,[],NO_VISIBLE_TEXT,False,
337,f5f6f1cfaed144a8b9a28db81a7a3b14a09fd9d3,analysis/figma/raw/images/f5f6f1cfaed144a8b9a28db81a7a3b14a09fd9d3,8f3f724c7642455cfe422d91f14b5f78d10cfdf10dc718067861163838e4a7d8,95959642ea96e2ec,272,91,2.989011,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 272, ""h"": 91}",64878,99008,0.0,,"[""NEAR-155""]",background,background_dungeon_boar_strip__272x91,0.85,[],NO_VISIBLE_TEXT,False,
338,f6342356b4085c635152a6b01871c29546cf5150,analysis/figma/raw/images/f6342356b4085c635152a6b01871c29546cf5150,79081d0800f29fae25497e3708402ac87f8dd59e1a1f5b85f840cb218e95f9a8,e9c696189c29f1c7,414,347,1.193084,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 414, ""h"": 347}",214937,574632,0.0,,"[""NEAR-045""]",enemy,enemy_toxic_slime__414x347,0.85,[],NO_VISIBLE_TEXT,False,
339,f6a052ebe198b716628da05eca724ad97d656774,analysis/figma/raw/images/f6a052ebe198b716628da05eca724ad97d656774,f93d0f8d93f6db9a454e5970a11095739eeb191dfa864865049dadc38f6c8e22,eec8b131262fc2d6,310,278,1.115108,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 310, ""h"": 278}",154350,344720,0.0,,"[""NEAR-144""]",equipment,equipment_panda_monk_chest__310x278,0.85,[],NO_VISIBLE_TEXT,False,
340,f942f214c1087b5af4bfea18e4808a749cdfc2fe,analysis/figma/raw/images/f942f214c1087b5af4bfea18e4808a749cdfc2fe,695a0db3c21e3ac7dc18e08a9ad9e3824187d28c004555bf2e725039e511bbcb,859a796376a964d4,2172,724,3.0,PNG,image/png,RGB,False,"{""x"": 0, ""y"": 0, ""w"": 2172, ""h"": 724}",2228841,6290112,0.0,,"[""NEAR-090""]",background,background_dungeon_frost_strip__2172x724,0.95,"[""SCREEN-006""]",NO_VISIBLE_TEXT,False,
341,fb130201864a4e9776cc84c0735297c96c741912,analysis/figma/raw/images/fb130201864a4e9776cc84c0735297c96c741912,a08ebe08664eb17c3106d57d1469fe393df1080105b8b60869ea3a1d82a626ce,bff08d5ad3266424,625,565,1.106195,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 625, ""h"": 565}",456903,1412500,0.0,,"[""NEAR-160""]",equipment,equipment_raccoon_engineer_cannon_large__625x565,0.95,[],NO_VISIBLE_TEXT,False,
342,fb3d4b7bdcf5505797f86cffd17d04e5fc32f3ab,analysis/figma/raw/images/fb3d4b7bdcf5505797f86cffd17d04e5fc32f3ab,c6d31753476eefb819839e82e6771e5af8769ee4a1a4dd1e4b72b7c001f04679,b9d3c66699596134,1711,1827,0.936508,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 1711, ""h"": 1827}",2115155,12503988,0.0,,"[""NEAR-135""]",hero,hero_bunny_assassin__1711x1827,0.95,"[""SCREEN-003"", ""SCREEN-007""]",NO_VISIBLE_TEXT,False,
343,fc1cc64139c8c276f0575a4ede022749b073a75c,analysis/figma/raw/images/fc1cc64139c8c276f0575a4ede022749b073a75c,f319037f91057ff360e32f5019ce054dc5d4c47c9a076addcd136ac868df2e21,e8c1bb53c4be9524,1540,1564,0.984655,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 1540, ""h"": 1564}",1544111,9634240,0.0,,"[""NEAR-162""]",ui,ui_icon_dragon_red__1540x1564,0.95,"[""SCREEN-003""]",NO_VISIBLE_TEXT,False,
